  -2.0868800E-01   3.0435152E+00  -7.5161716E+00   1.5178733E+00
  -2.0634800E-01   3.8351554E+00  -7.5590929E+00   1.5178733E+00
  -2.0084300E-01   4.6175152E+00  -7.4308316E+00   1.5178733E+00
  -1.9156600E-01   5.3540114E+00  -7.1373855E+00   1.5178733E+00
  -2.0560800E-01   1.2542414E+00  -6.9759594E+00   7.7342327E-01
  -2.0894100E-01   1.9225732E+00  -7.3925344E+00   7.7342327E-01
  -2.1038600E-01   2.6610819E+00  -7.6660476E+00   7.7342327E-01
  -2.0957900E-01   3.4395281E+00  -7.7853007E+00   7.7342327E-01
  -2.0580400E-01   4.2260471E+00  -7.7454142E+00   7.7342327E-01
  -1.9821500E-01   4.9884363E+00  -7.5480172E+00   7.7342327E-01
  -2.0698000E-01   1.4319248E+00  -7.1977490E+00  -7.7667738E-04
  -2.0995700E-01   2.1180143E+00  -7.5644711E+00  -7.7667738E-04
  -2.1096500E-01   2.8624624E+00  -7.7902971E+00  -7.7667738E-04
  -2.0954300E-01   3.6366643E+00  -7.8665495E+00  -7.7667738E-04
  -2.0496500E-01   4.4108642E+00  -7.7902971E+00  -7.7667738E-04
  -1.9620100E-01   5.1553142E+00  -7.5644711E+00  -7.7667738E-04
  -2.0560000E-01   1.2542414E+00  -6.9759594E+00  -7.7497852E-01
  -2.0893600E-01   1.9225732E+00  -7.3925344E+00  -7.7497852E-01
  -2.1038300E-01   2.6610819E+00  -7.6660476E+00  -7.7497852E-01
  -2.0957700E-01   3.4395281E+00  -7.7853007E+00  -7.7497852E-01
  -2.0580300E-01   4.2260471E+00  -7.7454142E+00  -7.7497852E-01
  -1.9821500E-01   4.9884363E+00  -7.5480172E+00  -7.7497852E-01
  -2.0670600E-01   1.5791571E+00  -6.9327187E+00  -1.5194285E+00
  -2.0855900E-01   2.2796086E+00  -7.3040744E+00  -1.5194285E+00
  -2.0868400E-01   3.0435152E+00  -7.5161716E+00  -1.5194285E+00
  -2.0634600E-01   3.8351554E+00  -7.5590929E+00  -1.5194285E+00
  -2.0084300E-01   4.6175152E+00  -7.4308316E+00  -1.5194285E+00
  -1.9156700E-01   5.3540114E+00  -7.1373855E+00  -1.5194285E+00
  -2.0588400E-01   1.7622640E+00  -6.6136611E+00  -2.2055162E+00
  -2.0662900E-01   2.4666008E+00  -6.9833274E+00  -2.2055162E+00
  -2.0580600E-01   3.2389374E+00  -7.1736909E+00  -2.2055162E+00
  -2.0254300E-01   4.0343892E+00  -7.1736909E+00  -2.2055162E+00
  -1.9630900E-01   4.8067259E+00  -6.9833274E+00  -2.2055162E+00
  -1.8715600E-01   5.5110646E+00  -6.6136611E+00  -2.2055162E+00
  -2.0415900E-01   1.7990588E+00  -6.0188340E+00  -2.8068780E+00
  -2.0404300E-01   2.4709679E+00  -6.4506420E+00  -2.8068780E+00
  -2.0268600E-01   3.2373142E+00  -6.6756630E+00  -2.8068780E+00
  -1.9910800E-01   4.0360144E+00  -6.6756630E+00  -2.8068780E+00
  -1.9288000E-01   4.8023607E+00  -6.4506420E+00  -2.8068780E+00
  -1.8451800E-01   5.4742678E+00  -6.0188340E+00  -2.8068780E+00
  -1.7523200E-01   5.9973062E+00  -5.4152158E+00  -2.8068780E+00
  -2.0221300E-01   1.7621581E+00  -5.0587700E+00  -3.3004027E+00
  -2.0159400E-01   2.3080112E+00  -5.6575429E+00  -3.3004027E+00
  -2.0004400E-01   3.0333088E+00  -6.0186979E+00  -3.3004027E+00
  -1.9660400E-01   3.8400914E+00  -6.0934574E+00  -3.3004027E+00
  -1.9071100E-01   4.6194012E+00  -5.8717245E+00  -3.3004027E+00
  -1.8311500E-01   5.2659860E+00  -5.3834476E+00  -3.3004027E+00
  -1.7556100E-01   5.6925218E+00  -4.6945669E+00  -3.3004027E+00
  -1.7797500E-01   5.1553142E+00  -3.8981249E+00  -3.6671229E+00
  -1.8567200E-01   3.6366643E+00  -2.3794730E+00  -3.6671229E+00
  -1.9141000E-01   2.8773384E+00  -2.5829342E+00  -3.6671229E+00
  -1.9892900E-01   2.3214736E+00  -4.6574489E+00  -3.6671229E+00
  -1.9756300E-01   2.8773384E+00  -5.2133137E+00  -3.6671229E+00
  -1.9433500E-01   3.6366643E+00  -5.4167748E+00  -3.6671229E+00
  -1.8885900E-01   4.3959883E+00  -5.2133137E+00  -3.6671229E+00
  -1.8246300E-01   4.9518531E+00  -4.6574489E+00  -3.6671229E+00
  -1.8396000E-01   4.4108642E+00  -3.8981249E+00  -3.8929508E+00
  -1.8497300E-01   4.0237652E+00  -3.2276463E+00  -3.8929508E+00
  -1.9022300E-01   3.2495634E+00  -3.2276463E+00  -3.8929508E+00
  -1.9416400E-01   2.8624624E+00  -3.8981249E+00  -3.8929508E+00
  -1.9345300E-01   3.2495634E+00  -4.5686015E+00  -3.8929508E+00
  -1.8869000E-01   4.0237652E+00  -4.5686015E+00  -3.8929508E+00
  -1.8917700E-01   3.6366643E+00  -3.8981249E+00  -3.9692013E+00
  -1.6776600E-01   5.6767936E+00  -2.3942961E+00   3.9685304E+00
  -1.6067000E-01   6.4509954E+00  -2.3942961E+00   3.8922781E+00
  -1.6471600E-01   6.0638945E+00  -1.7238175E+00   3.8922781E+00
  -1.7104200E-01   5.2896945E+00  -1.7238175E+00   3.8922781E+00
  -1.7507600E-01   4.9025936E+00  -2.3942961E+00   3.8922781E+00
  -1.7272000E-01   5.2896945E+00  -3.0647727E+00   3.8922781E+00
  -1.6448100E-01   6.0638945E+00  -3.0647727E+00   3.8922781E+00
  -1.5754300E-01   6.9919843E+00  -1.6349701E+00   3.6664520E+00
  -1.6295600E-01   6.4361195E+00  -1.0791053E+00   3.6664520E+00
  -1.7836000E-01   4.3616047E+00  -1.6349701E+00   3.6664520E+00
  -1.8200900E-01   4.1581436E+00  -2.3942961E+00   3.6664520E+00
  -1.7128700E-01   5.6767936E+00  -3.9129460E+00   3.6664520E+00
  -1.6145700E-01   6.4361195E+00  -3.7094849E+00   3.6664520E+00
  -1.7222000E-01   5.8802226E+00  -4.5896285E+00   3.2997299E+00
  -1.7225100E-01   5.8802226E+00  -4.5896285E+00  -3.2995183E+00
  -1.5755600E-01   6.9919843E+00  -1.6349701E+00  -3.6662404E+00
  -1.6296100E-01   6.4361195E+00  -1.0791053E+00  -3.6662404E+00
  -1.7836400E-01   4.3616047E+00  -1.6349701E+00  -3.6662404E+00
  -1.8201700E-01   4.1581436E+00  -2.3942961E+00  -3.6662404E+00
  -1.7131300E-01   5.6767936E+00  -3.9129460E+00  -3.6662404E+00
  -1.6148200E-01   6.4361195E+00  -3.7094849E+00  -3.6662404E+00
  -1.6068700E-01   6.4509954E+00  -2.3942961E+00  -3.8920664E+00
  -1.6472700E-01   6.0638945E+00  -1.7238175E+00  -3.8920664E+00
  -1.7105100E-01   5.2896945E+00  -1.7238175E+00  -3.8920664E+00
  -1.7508900E-01   4.9025936E+00  -2.3942961E+00  -3.8920664E+00
  -1.7274000E-01   5.2896945E+00  -3.0647727E+00  -3.8920664E+00
  -1.6450200E-01   6.0638945E+00  -3.0647727E+00  -3.8920664E+00
  -1.6778000E-01   5.6767936E+00  -2.3942961E+00  -3.9683188E+00
  -1.5791800E-01   6.7342634E+00  -3.6124399E+00   3.6673591E+00
  -1.5644200E-01   6.9377227E+00  -4.3717639E+00   3.6673591E+00
  -1.5097400E-01   7.4935875E+00  -4.9276287E+00   3.6673591E+00
  -1.6509100E-01   6.3784072E+00  -4.7730850E+00   3.3006389E+00
  -1.5820800E-01   6.9242622E+00  -5.3718579E+00   3.3006389E+00
  -1.5005300E-01   7.6495579E+00  -5.7330129E+00   3.3006389E+00
  -1.4334800E-01   8.4563405E+00  -5.8077724E+00   3.3006389E+00
  -1.6726200E-01   6.4153079E+00  -5.7331490E+00   2.8071143E+00
  -1.3712500E-01   9.4186098E+00  -6.1649570E+00   2.8071143E+00
  -1.2949100E-01   1.1171667E+01  -5.8312182E+00   1.5196647E+00
  -1.2845200E-01   1.1447467E+01  -5.8359142E+00   7.7521473E-01
  -1.2778100E-01   1.1829656E+01  -5.1473396E+00   7.7521473E-01
  -1.2979200E-01   1.2221338E+01  -3.6124399E+00   1.0128931E-03
  -1.3272600E-01   1.2145086E+01  -2.8382380E+00   1.0128931E-03
  -1.3749100E-01   1.1919260E+01  -2.0937880E+00   1.0128931E-03
  -1.4496100E-01   1.1552537E+01  -1.4077004E+00   1.0128931E-03
  -1.5647500E-01   1.1059013E+01  -8.0633852E-01   1.0128931E-03
  -1.2805500E-01   1.1552537E+01  -5.8171775E+00   1.0128931E-03
  -1.2770900E-01   1.1919260E+01  -5.1310898E+00   1.0128931E-03
  -1.2819900E-01   1.2145086E+01  -4.3866398E+00   1.0128931E-03
  -1.2845300E-01   1.1447467E+01  -5.8359142E+00  -7.7318706E-01
  -1.2778200E-01   1.1829656E+01  -5.1473396E+00  -7.7318706E-01
  -1.2949500E-01   1.1171667E+01  -5.8312182E+00  -1.5176371E+00
  -1.6728700E-01   6.4153079E+00  -5.7331490E+00  -2.8050866E+00
  -1.3712700E-01   9.4186098E+00  -6.1649570E+00  -2.8050866E+00
  -1.6512300E-01   6.3784072E+00  -4.7730850E+00  -3.2986112E+00
  -1.5822900E-01   6.9242622E+00  -5.3718579E+00  -3.2986112E+00
  -1.5006300E-01   7.6495579E+00  -5.7330129E+00  -3.2986112E+00
  -1.4335900E-01   8.4563405E+00  -5.8077724E+00  -3.2986112E+00
  -1.5794600E-01   6.7342634E+00  -3.6124399E+00  -3.6653333E+00
  -1.5647200E-01   6.9377227E+00  -4.3717639E+00  -3.6653333E+00
  -1.5100100E-01   7.4935875E+00  -4.9276287E+00  -3.6653333E+00
  -1.6726600E-01   5.4374787E+00   2.3415028E-01   3.9686570E+00
  -1.6447900E-01   6.2116786E+00   2.3415028E-01   3.8924047E+00
  -1.6491500E-01   5.8245777E+00   9.0462884E-01   3.8924047E+00
  -1.6764500E-01   5.0503777E+00   9.0462884E-01   3.8924047E+00
  -1.7201200E-01   4.6632768E+00   2.3415028E-01   3.8924047E+00
  -1.7109200E-01   5.0503777E+00  -4.3632828E-01   3.8924047E+00
  -1.6636100E-01   5.8245777E+00  -4.3632828E-01   3.8924047E+00
  -1.6465500E-01   6.9561286E+00   2.3415028E-01   3.6665786E+00
  -1.6662500E-01   6.7526675E+00   9.9347431E-01   3.6665786E+00
  -1.6488200E-01   6.1968027E+00   1.5493391E+00   3.6665786E+00
  -1.6367000E-01   5.4374787E+00   1.7528002E+00   3.6665786E+00
  -1.6677700E-01   4.6781527E+00   1.5493391E+00   3.6665786E+00
  -1.7787300E-01   4.1222880E+00  -5.2517564E-01   3.6665786E+00
  -1.7522100E-01   4.6781527E+00  -1.0810404E+00   3.6665786E+00
  -1.6237400E-01   6.7526675E+00  -5.2517564E-01   3.6665786E+00
  -1.6083300E-01   5.6409058E+00   2.4294828E+00   3.2998565E+00
  -1.8196400E-01   3.5629706E+00  -9.2649486E-01   3.2998565E+00
  -1.6093300E-01   7.4933361E+00  -5.6229364E-01   3.2998565E+00
  -1.6081100E-01   5.6409058E+00   2.4294828E+00  -3.2993917E+00
  -1.8195800E-01   3.5629706E+00  -9.2649486E-01  -3.2993917E+00
  -1.6091700E-01   7.4933361E+00  -5.6229364E-01  -3.2993917E+00
  -1.6463000E-01   6.9561286E+00   2.3415028E-01  -3.6661138E+00
  -1.6658900E-01   6.7526675E+00   9.9347431E-01  -3.6661138E+00
  -1.6485300E-01   6.1968027E+00   1.5493391E+00  -3.6661138E+00
  -1.6365400E-01   5.4374787E+00   1.7528002E+00  -3.6661138E+00
  -1.6677000E-01   4.6781527E+00   1.5493391E+00  -3.6661138E+00
  -1.7787300E-01   4.1222880E+00  -5.2517564E-01  -3.6661138E+00
  -1.7522500E-01   4.6781527E+00  -1.0810404E+00  -3.6661138E+00
  -1.6236800E-01   6.7526675E+00  -5.2517564E-01  -3.6661138E+00
  -1.6446700E-01   6.2116786E+00   2.3415028E-01  -3.8919398E+00
  -1.6490000E-01   5.8245777E+00   9.0462884E-01  -3.8919398E+00
  -1.6764100E-01   5.0503777E+00   9.0462884E-01  -3.8919398E+00
  -1.7201300E-01   4.6632768E+00   2.3415028E-01  -3.8919398E+00
  -1.7109400E-01   5.0503777E+00  -4.3632828E-01  -3.8919398E+00
  -1.6636100E-01   5.8245777E+00  -4.3632828E-01  -3.8919398E+00
  -1.6726300E-01   5.4374787E+00   2.3415028E-01  -3.9681921E+00
  -1.6932500E-01   7.5695658E+00   1.6754840E+00   3.7050743E+00
  -1.7015000E-01   8.3396405E+00   1.6754840E+00   3.6241354E+00
  -1.6804800E-01   7.9546031E+00   2.3423910E+00   3.6241354E+00
  -1.6694800E-01   7.1845266E+00   2.3423910E+00   3.6241354E+00
  -1.6752600E-01   6.7994892E+00   1.6754840E+00   3.6241354E+00
  -1.6862000E-01   7.1845266E+00   1.0085789E+00   3.6241354E+00
  -1.6998000E-01   7.9546031E+00   1.0085789E+00   3.6241354E+00
  -1.7019100E-01   9.0760610E+00   1.6754840E+00   3.3848583E+00
  -1.6771100E-01   8.8742288E+00   2.4287325E+00   3.3848583E+00
  -1.6471600E-01   8.3228125E+00   2.9801489E+00   3.3848583E+00
  -1.6311800E-01   7.5695658E+00   3.1819811E+00   3.3848583E+00
  -1.6315800E-01   6.8163172E+00   2.9801489E+00   3.3848583E+00
  -1.6360100E-01   6.2649009E+00   2.4287325E+00   3.3848583E+00
  -1.6695100E-01   7.5695658E+00   1.6898686E-01   3.3848583E+00
  -1.6870900E-01   8.3228125E+00   3.7081904E-01   3.3848583E+00
  -1.7047100E-01   8.8742288E+00   9.2223542E-01   3.3848583E+00
  -1.6964000E-01   9.7466416E+00   1.6754840E+00   2.9976988E+00
  -1.6666100E-01   9.5996285E+00   2.4619350E+00   2.9976988E+00
  -1.6260000E-01   9.1784426E+00   3.1421702E+00   2.9976988E+00
  -1.5889900E-01   8.5399703E+00   3.6243225E+00   2.9976988E+00
  -1.5822500E-01   5.7185773E+00   2.8215669E+00   2.9976988E+00
  -1.6438000E-01   8.5399703E+00  -2.7335453E-01   2.9976988E+00
  -1.6809700E-01   9.1784426E+00   2.0879771E-01   2.9976988E+00
  -1.7031900E-01   9.5996285E+00   8.8903482E-01   2.9976988E+00
  -1.6874800E-01   1.0322071E+01   1.6754840E+00   2.4795794E+00
  -1.6539500E-01   1.0210575E+01   2.4509557E+00   2.4795794E+00
  -1.6078600E-01   9.8851207E+00   3.1636016E+00   2.4795794E+00
  -1.5575000E-01   9.3720734E+00   3.7556906E+00   2.4795794E+00
  -1.6804800E-01   9.8851207E+00   1.8736633E-01   2.4795794E+00
  -1.6997600E-01   1.0210575E+01   9.0001413E-01   2.4795794E+00
  -1.6778600E-01   1.0777204E+01   1.6754840E+00   1.8531428E+00
  -1.6387100E-01   1.0676430E+01   2.4731921E+00   1.8531428E+00
  -1.5860700E-01   1.0380441E+01   3.2207772E+00   1.8531428E+00
  -1.5256700E-01   9.9078334E+00   3.8712643E+00   1.8531428E+00
  -1.6836000E-01   1.0380441E+01   1.3019267E-01   1.8531428E+00
  -1.6964800E-01   1.0676430E+01   8.7777772E-01   1.8531428E+00
  -1.6699400E-01   1.1092147E+01   1.6754840E+00   1.1457673E+00
  -1.6281100E-01   1.1003829E+01   2.4593329E+00   1.1457673E+00
  -1.5733700E-01   1.0743302E+01   3.2038755E+00   1.1457673E+00
  -1.5094500E-01   1.0323632E+01   3.8717783E+00   1.1457673E+00
  -1.6938000E-01   1.0743302E+01   1.4709249E-01   1.1457673E+00
  -1.6940900E-01   1.1003829E+01   8.9163508E-01   1.1457673E+00
  -1.6655100E-01   1.1253137E+01   1.6754840E+00   3.8837082E-01
  -1.6211900E-01   1.1167018E+01   2.4673434E+00   3.8837082E-01
  -1.5639700E-01   1.0912686E+01   3.2221775E+00   3.8837082E-01
  -1.4968600E-01   1.0502031E+01   3.9046879E+00   3.8837082E-01
  -1.4208700E-01   9.9542601E+00   4.4829629E+00   3.8837082E-01
  -1.7000100E-01   1.0912686E+01   1.2879239E-01   3.8837082E-01
  -1.6931700E-01   1.1167018E+01   8.8362453E-01   3.8837082E-01
  -1.6655000E-01   1.1253137E+01   1.6754840E+00  -3.8594819E-01
  -1.6211900E-01   1.1167018E+01   2.4673434E+00  -3.8594819E-01
  -1.5639700E-01   1.0912686E+01   3.2221775E+00  -3.8594819E-01
  -1.4968600E-01   1.0502031E+01   3.9046879E+00  -3.8594819E-01
  -1.4208700E-01   9.9542601E+00   4.4829629E+00  -3.8594819E-01
  -1.6999400E-01   1.0912686E+01   1.2879239E-01  -3.8594819E-01
  -1.6931400E-01   1.1167018E+01   8.8362453E-01  -3.8594819E-01
  -1.6699200E-01   1.1092147E+01   1.6754840E+00  -1.1433447E+00
  -1.6281100E-01   1.1003829E+01   2.4593329E+00  -1.1433447E+00
  -1.5733800E-01   1.0743302E+01   3.2038755E+00  -1.1433447E+00
  -1.5094600E-01   1.0323632E+01   3.8717783E+00  -1.1433447E+00
  -1.6936100E-01   1.0743302E+01   1.4709249E-01  -1.1433447E+00
  -1.6940200E-01   1.1003829E+01   8.9163508E-01  -1.1433447E+00
  -1.6778200E-01   1.0777204E+01   1.6754840E+00  -1.8507202E+00
  -1.6387000E-01   1.0676430E+01   2.4731921E+00  -1.8507202E+00
  -1.5860800E-01   1.0380441E+01   3.2207772E+00  -1.8507202E+00
  -1.5256600E-01   9.9078334E+00   3.8712643E+00  -1.8507202E+00
  -1.6833300E-01   1.0380441E+01   1.3019267E-01  -1.8507202E+00
  -1.6963700E-01   1.0676430E+01   8.7777772E-01  -1.8507202E+00
  -1.6874200E-01   1.0322071E+01   1.6754840E+00  -2.4771568E+00
  -1.6539200E-01   1.0210575E+01   2.4509557E+00  -2.4771568E+00
  -1.6078400E-01   9.8851207E+00   3.1636016E+00  -2.4771568E+00
  -1.5574700E-01   9.3720734E+00   3.7556906E+00  -2.4771568E+00
  -1.6802200E-01   9.8851207E+00   1.8736633E-01  -2.4771568E+00
  -1.6996300E-01   1.0210575E+01   9.0001413E-01  -2.4771568E+00
  -1.6963100E-01   9.7466416E+00   1.6754840E+00  -2.9952762E+00
  -1.6665500E-01   9.5996285E+00   2.4619350E+00  -2.9952762E+00
  -1.6259400E-01   9.1784426E+00   3.1421702E+00  -2.9952762E+00
  -1.5889000E-01   8.5399703E+00   3.6243225E+00  -2.9952762E+00
  -1.6435800E-01   8.5399703E+00  -2.7335453E-01  -2.9952762E+00
  -1.6807500E-01   9.1784426E+00   2.0879771E-01  -2.9952762E+00
  -1.7030400E-01   9.5996285E+00   8.8903482E-01  -2.9952762E+00
  -1.7017800E-01   9.0760610E+00   1.6754840E+00  -3.3824357E+00
  -1.6770000E-01   8.8742288E+00   2.4287325E+00  -3.3824357E+00
  -1.6470400E-01   8.3228125E+00   2.9801489E+00  -3.3824357E+00
  -1.6310100E-01   7.5695658E+00   3.1819811E+00  -3.3824357E+00
  -1.6313400E-01   6.8163172E+00   2.9801489E+00  -3.3824357E+00
  -1.6357100E-01   6.2649009E+00   2.4287325E+00  -3.3824357E+00
  -1.6693000E-01   7.5695658E+00   1.6898686E-01  -3.3824357E+00
  -1.6868900E-01   8.3228125E+00   3.7081904E-01  -3.3824357E+00
  -1.7045500E-01   8.8742288E+00   9.2223542E-01  -3.3824357E+00
  -1.7013300E-01   8.3396405E+00   1.6754840E+00  -3.6217128E+00
  -1.6803000E-01   7.9546031E+00   2.3423910E+00  -3.6217128E+00
  -1.6692500E-01   7.1845266E+00   2.3423910E+00  -3.6217128E+00
  -1.6750000E-01   6.7994892E+00   1.6754840E+00  -3.6217128E+00
  -1.6859600E-01   7.1845266E+00   1.0085789E+00  -3.6217128E+00
  -1.6996000E-01   7.9546031E+00   1.0085789E+00  -3.6217128E+00
  -1.6930300E-01   7.5695658E+00   1.6754840E+00  -3.7026516E+00
  -1.7732900E-01   2.9982525E+00   1.3523937E+00   3.9678236E+00
  -1.7279900E-01   3.7724524E+00   1.3523937E+00   3.8915713E+00
  -1.6993700E-01   3.3853515E+00   2.0228723E+00   3.8915713E+00
  -1.7417600E-01   2.6111516E+00   2.0228723E+00   3.8915713E+00
  -1.8269700E-01   2.2240506E+00   1.3523937E+00   3.8915713E+00
  -1.8426600E-01   2.6111516E+00   6.8191707E-01   3.8915713E+00
  -1.7894100E-01   3.3853515E+00   6.8191707E-01   3.8915713E+00
  -1.6497800E-01   4.3134413E+00   2.1117197E+00   3.6657453E+00
  -1.6251600E-01   3.7575765E+00   2.6675844E+00   3.6657453E+00
  -1.7958200E-01   1.6830618E+00   2.1117197E+00   3.6657453E+00
  -1.8865600E-01   1.4796006E+00   1.3523937E+00   3.6657453E+00
  -1.8508200E-01   2.9982525E+00  -1.6625620E-01   3.6657453E+00
  -1.7918700E-01   3.7575765E+00   3.7204925E-02   3.6657453E+00
  -1.5841600E-01   4.6275723E+00   2.8377165E+00   3.2990232E+00
  -1.7852800E-01   1.1237445E+00   2.5130389E+00   3.2990232E+00
  -1.8442600E-01   3.2016796E+00  -8.4293873E-01   3.2990232E+00
  -1.5840900E-01   4.6275723E+00   2.8377165E+00  -3.3002250E+00
  -1.7850500E-01   1.1237445E+00   2.5130389E+00  -3.3002250E+00
  -1.8442400E-01   3.2016796E+00  -8.4293873E-01  -3.3002250E+00
  -1.6497100E-01   4.3134413E+00   2.1117197E+00  -3.6669471E+00
  -1.6250400E-01   3.7575765E+00   2.6675844E+00  -3.6669471E+00
  -1.7956100E-01   1.6830618E+00   2.1117197E+00  -3.6669471E+00
  -1.8863300E-01   1.4796006E+00   1.3523937E+00  -3.6669471E+00
  -1.8507500E-01   2.9982525E+00  -1.6625620E-01  -3.6669471E+00
  -1.7918400E-01   3.7575765E+00   3.7204925E-02  -3.6669471E+00
  -1.7279100E-01   3.7724524E+00   1.3523937E+00  -3.8927732E+00
  -1.6992500E-01   3.3853515E+00   2.0228723E+00  -3.8927732E+00
